ensembl_gene_id,gene.x,gene_gencodeV33,chromosome,pLI,LOEUF,prior.dn.ptv,prior.dn.misb,prior.dn.misa,prior.in.ptv,prior.in.misb,prior.in.misa,prior.cc.ptv,prior.cc.misb,prior.cc.misa,gene.y,ensembl_transcript_id,mu_syn,mu_mis,mu_lof,hgnc_symbol
ENSG00000198488,B3GNT6,B3GNT6,11,1.09E-09,1.885,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,B3GNT6,ENST00000533140,1.37E-05,2.39E-05,7.19E-07,B3GNT6
ENSG00000198492,YTHDF2,YTHDF2,1,0.99943,0.139,12.75011312,14.14714762,1.682544956,1.546846341,1.585667216,1.05,3.001199427,3.077927599,1.05,YTHDF2,ENST00000373812,6.58E-06,1.67E-05,1.09E-06,YTHDF2
ENSG00000198498,TMA16,TMA16,4,9.65E-05,1.14,1,14.14714762,1.682544956,1,1.585667216,1.05,1.026010784,3.077927599,1.05,TMA16,ENST00000358572,2.19E-06,5.90E-06,6.70E-07,TMA16
ENSG00000198502,HLA-DRB5,HLA-DRB5,6,3.64E-07,1.849,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,HLA-DRB5,ENST00000374975,4.03E-06,9.39E-06,8.88E-07,HLA-DRB5
ENSG00000198513,ATL1,ATL1,14,0.98109,0.308,7.264327699,14.14714762,1.682544956,1.491873819,1.585667216,1.05,2.647762071,3.077927599,1.05,ATL1,ENST00000358385,5.45E-06,1.42E-05,1.61E-06,ATL1
ENSG00000198515,CNGA1,CNGA1,4,2.76E-11,0.928,1.271720751,14.14714762,1.682544956,1.073340639,1.585667216,1.05,1.248595602,3.077927599,1.05,CNGA1,ENST00000402813,8.17E-06,1.96E-05,1.87E-06,CNGA1
ENSG00000198517,MAFK,MAFK,7,0.71128,0.731,1.907100558,14.14714762,1.682544956,1.198140471,1.585667216,1.05,1.617108079,3.077927599,1.05,MAFK,ENST00000343242,3.99E-06,8.83E-06,1.93E-07,MAFK
ENSG00000198521,ZNF43,ZNF43,19,0.00050468,1.759,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,ZNF43,ENST00000354959,6.36E-06,1.79E-05,1.18E-06,ZNF43
ENSG00000198522,GPN1,GPN1,2,5.58E-05,0.762,1.770129577,14.14714762,1.682544956,1.175959935,1.585667216,1.05,1.550585087,3.077927599,1.05,GPN1,ENST00000264718,4.77E-06,1.15E-05,1.14E-06,GPN1
ENSG00000198523,PLN,PLN,6,0.44947,1.557,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,PLN,ENST00000357525,4.61E-07,1.65E-06,6.74E-08,PLN
ENSG00000198535,C2CD4A,C2CD4A,15,0.017468,1.545,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,C2CD4A,ENST00000355522,1.33E-05,2.70E-05,6.23E-07,C2CD4A
ENSG00000198538,ZNF28,ZNF28,19,0.0074328,1.831,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,ZNF28,ENST00000457749,6.63E-06,1.87E-05,1.04E-06,ZNF28
ENSG00000198542,ITGBL1,ITGBL1,13,1.77E-09,0.972,1.186846477,14.14714762,1.682544956,1.05208723,1.585667216,1.05,1.186816353,3.077927599,1.05,ITGBL1,ENST00000376180,7.65E-06,1.67E-05,1.42E-06,ITGBL1
ENSG00000198546,ZNF511,ZNF511,10,0.00015695,1.313,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,ZNF511,ENST00000361518,5.98E-06,1.14E-05,5.68E-07,ZNF511
ENSG00000198551,ZNF627,ZNF627,19,0.33124,1.089,1.038103636,14.14714762,1.682544956,1.009663054,1.585667216,1.05,1.063563279,3.077927599,1.05,ZNF627,ENST00000361113,4.63E-06,1.31E-05,1.51E-06,ZNF627
ENSG00000198553,KCNRG,KCNRG,13,4.13E-05,1.63,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,KCNRG,ENST00000312942,2.78E-06,7.20E-06,3.87E-07,KCNRG
ENSG00000198554,WDHD1,WDHD1,14,4.37E-18,0.8,1.624416651,14.14714762,1.682544956,1.149857929,1.585667216,1.05,1.472962227,3.077927599,1.05,WDHD1,ENST00000360586,1.05E-05,2.84E-05,3.17E-06,WDHD1
ENSG00000198556,ZNF789,ZNF789,7,2.92E-07,1.221,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,ZNF789,ENST00000331410,4.54E-06,1.14E-05,1.06E-06,ZNF789
ENSG00000198561,CTNND1,CTNND1,11,0.99999,0.185,11.03252186,14.14714762,1.682544956,1.536416186,1.585667216,1.05,2.916042922,3.077927599,1.05,CTNND1,ENST00000399050,1.16E-05,3.35E-05,2.55E-06,CTNND1
ENSG00000198563,DDX39B,DDX39B,6,0.99725,0.218,9.89502606,14.14714762,1.682544956,1.5269557,1.585667216,1.05,2.848253214,3.077927599,1.05,DDX39B,ENST00000396172,5.34E-06,1.46E-05,1.18E-06,DDX39B
ENSG00000198569,SLC34A3,SLC34A3,9,5.89E-14,1.369,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,SLC34A3,ENST00000538474,1.42E-05,2.54E-05,1.11E-06,SLC34A3
ENSG00000198570,RD3,RD3,1,2.57E-05,1.726,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,RD3,ENST00000367002,4.00E-06,9.26E-06,3.72E-07,RD3
ENSG00000198574,SH2D1B,SH2D1B,1,0.013037,1.149,1,14.14714762,1.682544956,1,1.585667216,1.05,1.020273237,3.077927599,1.05,SH2D1B,ENST00000367929,1.47E-06,3.45E-06,5.01E-07,SH2D1B
ENSG00000198576,ARC,ARC,8,0.59433,0.491,3.832159194,14.14714762,1.682544956,1.381086692,1.585667216,1.05,2.199773568,3.077927599,1.05,ARC,ENST00000356613,1.14E-05,2.07E-05,8.14E-07,ARC
ENSG00000198585,NUDT16,NUDT16,3,0.0046241,1.901,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,NUDT16,ENST00000502852,5.17E-06,1.08E-05,3.09E-07,NUDT16
ENSG00000198586,TLK1,TLK1,2,0.99999,0.165,11.76368194,14.14714762,1.682544956,1.541302641,1.585667216,1.05,2.954740725,3.077927599,1.05,TLK1,ENST00000431350,8.00E-06,2.04E-05,2.32E-06,TLK1
ENSG00000198589,LRBA,LRBA,4,7.15E-12,0.417,4.939053294,14.14714762,1.682544956,1.431942407,1.585667216,1.05,2.386149681,3.077927599,1.05,LRBA,ENST00000357115,2.96E-05,7.62E-05,7.66E-06,LRBA
ENSG00000198590,C3orf35,C3orf35,3,0.048577,1.683,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,C3orf35,ENST00000328376,1.61E-06,4.45E-06,3.17E-07,APRG1
ENSG00000198597,ZNF536,ZNF536,19,0.99958,0.218,9.89502606,14.14714762,1.682544956,1.5269557,1.585667216,1.05,2.848253214,3.077927599,1.05,ZNF536,ENST00000355537,2.70E-05,5.07E-05,1.53E-06,ZNF536
ENSG00000198598,MMP17,MMP17,12,2.20E-08,1.074,1.053515819,14.14714762,1.682544956,1.014058999,1.585667216,1.05,1.076334355,3.077927599,1.05,MMP17,ENST00000360564,1.72E-05,3.02E-05,1.27E-06,MMP17
ENSG00000198604,BAZ1A,BAZ1A,14,1,0.176,11.35797159,14.14714762,1.682544956,1.538689977,1.585667216,1.05,2.933721203,3.077927599,1.05,BAZ1A,ENST00000360310,1.49E-05,4.18E-05,4.91E-06,BAZ1A
ENSG00000198610,AKR1C4,AKR1C4,10,2.23E-17,1.719,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,AKR1C4,ENST00000380448,3.17E-06,8.54E-06,1.01E-06,AKR1C4
ENSG00000198612,COPS8,COPS8,2,0.72485,0.486,3.896319877,14.14714762,1.682544956,1.384744535,1.585667216,1.05,2.212520179,3.077927599,1.05,COPS8,ENST00000354371,2.78E-06,5.78E-06,5.87E-07,COPS8
ENSG00000198624,CCDC69,CCDC69,5,4.91E-12,1.283,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,CCDC69,ENST00000355417,3.30E-06,8.85E-06,1.11E-06,CCDC69
ENSG00000198625,MDM4,MDM4,1,0.99992,0.112,13.80277719,14.14714762,1.682544956,1.551800087,1.585667216,1.05,3.043093321,3.077927599,1.05,MDM4,ENST00000367182,5.13E-06,1.22E-05,1.33E-06,MDM4
ENSG00000198626,RYR2,RYR2,1,0.99999,0.25,8.880726657,14.14714762,1.682544956,1.516035194,1.585667216,1.05,2.779105486,3.077927599,1.05,RYR2,ENST00000366574,6.07E-05,0.000146887,1.34E-05,RYR2
ENSG00000198633,ZNF534,ZNF534,19,1.29E-06,1.889,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,ZNF534,ENST00000332323,6.36E-06,1.80E-05,1.54E-06,ZNF534
ENSG00000198642,KLHL9,KLHL9,9,0.82017,0.412,5.026905425,14.14714762,1.682544956,1.435091224,1.585667216,1.05,2.398505853,3.077927599,1.05,KLHL9,ENST00000359039,5.94E-06,1.65E-05,1.12E-06,KLHL9
ENSG00000198643,FAM3D,FAM3D,3,0.00024114,0.979,1.175969801,14.14714762,1.682544956,1.048985062,1.585667216,1.05,1.177803618,3.077927599,1.05,FAM3D,ENST00000358781,3.37E-06,7.40E-06,8.78E-07,FAM3D
ENSG00000198646,NCOA6,NCOA6,20,0.99913,0.266,8.406639283,14.14714762,1.682544956,1.509927167,1.585667216,1.05,2.743557353,3.077927599,1.05,NCOA6,ENST00000374796,2.26E-05,5.46E-05,3.88E-06,NCOA6
ENSG00000198648,STK39,STK39,2,0.99916,0.23,9.504291474,14.14714762,1.682544956,1.523063568,1.585667216,1.05,2.822659474,3.077927599,1.05,STK39,ENST00000355999,9.10E-06,1.69E-05,1.77E-06,STK39
ENSG00000198650,TAT,TAT,16,0.0068998,0.613,2.620997103,14.14714762,1.682544956,1.287569449,1.585667216,1.05,1.892226792,3.077927599,1.05,TAT,ENST00000355962,5.57E-06,1.35E-05,1.24E-06,TAT
ENSG00000198663,C6orf89,C6orf89,6,8.78E-07,1.087,1.040101678,14.14714762,1.682544956,1.010232948,1.585667216,1.05,1.065218928,3.077927599,1.05,C6orf89,ENST00000355190,4.27E-06,9.86E-06,8.44E-07,C6orf89
ENSG00000198668,CALM1,CALM1,14,0.94473,0.327,6.794571462,14.14714762,1.682544956,1.482764932,1.585667216,1.05,2.603407188,3.077927599,1.05,CALM1,ENST00000356978,1.76E-06,4.35E-06,4.48E-07,CALM1
ENSG00000198670,LPA,LPA,6,6.59E-89,1.524,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,LPA,ENST00000447678,2.86E-05,6.30E-05,7.83E-06,LPA
ENSG00000198673,FAM19A2,TAFA2,12,0.34104,0.727,1.926079182,14.14714762,1.682544956,1.201053872,1.585667216,1.05,1.625888034,3.077927599,1.05,FAM19A2,ENST00000416284,1.33E-06,3.63E-06,4.06E-07,TAFA2
ENSG00000198677,TTC37,TTC37,5,1.73E-29,0.783,1.686790494,14.14714762,1.682544956,1.161375324,1.585667216,1.05,1.507130865,3.077927599,1.05,TTC37,ENST00000358746,1.50E-05,3.68E-05,4.41E-06,SKIC3
ENSG00000198680,TUSC1,TUSC1,9,0.042737,1.736,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,TUSC1,ENST00000358022,6.44E-06,1.48E-05,6.58E-07,TUSC1
ENSG00000198682,PAPSS2,PAPSS2,10,1.97E-10,0.955,1.217711974,14.14714762,1.682544956,1.059946541,1.585667216,1.05,1.209651608,3.077927599,1.05,PAPSS2,ENST00000456849,7.72E-06,1.96E-05,1.58E-06,PAPSS2
ENSG00000198690,FAN1,FAN1,15,1.65E-25,1.117,1.011911476,14.14714762,1.682544956,1.002192291,1.585667216,1.05,1.041859493,3.077927599,1.05,FAN1,ENST00000362065,1.26E-05,3.01E-05,2.52E-06,FAN1
ENSG00000198691,ABCA4,ABCA4,1,5.35E-48,0.91,1.310989915,14.14714762,1.682544956,1.082858002,1.585667216,1.05,1.276306033,3.077927599,1.05,ABCA4,ENST00000370225,3.11E-05,6.99E-05,5.98E-06,ABCA4
ENSG00000198700,IPO9,IPO9,1,0.9999,0.23,9.504291474,14.14714762,1.682544956,1.523063568,1.585667216,1.05,2.822659474,3.077927599,1.05,IPO9,ENST00000361565,1.25E-05,3.04E-05,2.84E-06,IPO9
ENSG00000198704,GPX6,GPX6,6,2.58E-06,1.562,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,GPX6,ENST00000361902,2.50E-06,5.28E-06,4.55E-07,GPX6
ENSG00000198707,CEP290,CEP290,12,1.05E-60,0.985,1.166863335,14.14714762,1.682544956,1.046387777,1.585667216,1.05,1.170257729,3.077927599,1.05,CEP290,ENST00000552810,1.99E-05,5.73E-05,7.34E-06,CEP290
ENSG00000198715,C1orf85,GLMP,1,1.42E-11,1.454,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,C1orf85,ENST00000362007,5.67E-06,1.18E-05,9.97E-07,GLMP
ENSG00000198718,FAM179B,TOGARAM1,14,1.33E-08,0.516,3.53115609,14.14714762,1.682544956,1.362468032,1.585667216,1.05,2.135985278,3.077927599,1.05,FAM179B,ENST00000361577,1.82E-05,4.70E-05,4.25E-06,TOGARAM1
ENSG00000198719,DLL1,DLL1,6,0.99999,0.095,14.48114232,14.14714762,1.682544956,1.554425834,1.585667216,1.05,3.065270511,3.077927599,1.05,DLL1,ENST00000366756,1.71E-05,3.15E-05,1.54E-06,DLL1
ENSG00000198720,ANKRD13B,ANKRD13B,17,0.36217,0.425,4.802055726,14.14714762,1.682544956,1.426825944,1.585667216,1.05,2.366312764,3.077927599,1.05,ANKRD13B,ENST00000394859,1.37E-05,2.87E-05,1.57E-06,ANKRD13B
ENSG00000198721,ECI2,ECI2,6,6.55E-08,1.233,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,ECI2,ENST00000380118,5.12E-06,1.09E-05,7.73E-07,ECI2
ENSG00000198722,UNC13B,UNC13B,9,3.15E-17,0.586,2.838799833,14.14714762,1.682544956,1.30858248,1.585667216,1.05,1.959009933,3.077927599,1.05,UNC13B,ENST00000378495,1.95E-05,4.93E-05,5.08E-06,UNC13B
ENSG00000198723,C19orf45,TEX45,19,1.09E-17,1.776,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,C19orf45,ENST00000361664,1.35E-05,2.48E-05,1.03E-06,TEX45
ENSG00000198728,LDB1,LDB1,10,0.98529,0.291,7.709164329,14.14714762,1.682544956,1.499529888,1.585667216,1.05,2.68693342,3.077927599,1.05,LDB1,ENST00000425280,6.42E-06,1.52E-05,1.03E-06,LDB1
ENSG00000198729,PPP1R14C,PPP1R14C,6,0.002032,1.345,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,PPP1R14C,ENST00000361131,3.79E-06,7.49E-06,4.46E-07,PPP1R14C
ENSG00000198730,CTR9,CTR9,11,1,0.135,12.90431034,14.14714762,1.682544956,1.547633199,1.585667216,1.05,3.00785689,3.077927599,1.05,CTR9,ENST00000361367,1.34E-05,3.38E-05,3.46E-06,CTR9
ENSG00000198732,SMOC1,SMOC1,14,0.0094673,0.592,2.788288239,14.14714762,1.682544956,1.303912012,1.585667216,1.05,1.944076567,3.077927599,1.05,SMOC1,ENST00000361956,6.51E-06,1.52E-05,1.22E-06,SMOC1
ENSG00000198734,F5,F5,1,5.92E-15,0.562,3.053835272,14.14714762,1.682544956,1.327226836,1.585667216,1.05,2.019195712,3.077927599,1.05,F5,ENST00000367797,2.20E-05,5.63E-05,4.60E-06,F5
ENSG00000198736,MSRB1,MSRB1,16,0.1304,1.127,1.003338607,14.14714762,1.682544956,1,1.585667216,1.05,1.034755686,3.077927599,1.05,MSRB1,ENST00000361871,2.97E-06,4.72E-06,3.51E-07,MSRB1
ENSG00000198739,LRRTM3,LRRTM3,10,0.97519,0.312,7.163051596,14.14714762,1.682544956,1.490004311,1.585667216,1.05,2.638473047,3.077927599,1.05,LRRTM3,ENST00000361320,7.76E-06,1.76E-05,1.19E-06,LRRTM3
ENSG00000198740,ZNF652,ZNF652,17,0.82299,0.411,5.044682782,14.14714762,1.682544956,1.435716459,1.585667216,1.05,2.400973205,3.077927599,1.05,ZNF652,ENST00000362063,6.42E-06,1.80E-05,7.65E-07,ZNF652
ENSG00000198742,SMURF1,SMURF1,7,0.6118,0.362,6.002360104,14.14714762,1.682544956,1.464488178,1.585667216,1.05,2.520254245,3.077927599,1.05,SMURF1,ENST00000361125,1.32E-05,2.61E-05,2.50E-06,SMURF1
ENSG00000198743,SLC5A3,SLC5A3,21,0.96739,0.324,6.866850794,14.14714762,1.682544956,1.484241575,1.585667216,1.05,2.610449022,3.077927599,1.05,SLC5A3,ENST00000381151,7.45E-06,1.97E-05,8.74E-07,SLC5A3
ENSG00000198746,GPATCH3,GPATCH3,1,6.40E-14,1.263,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,GPATCH3,ENST00000361720,7.78E-06,2.04E-05,1.25E-06,GPATCH3
ENSG00000198752,CDC42BPB,CDC42BPB,14,1,0.12,13.48787612,14.14714762,1.682544956,1.550424082,1.585667216,1.05,3.031461673,3.077927599,1.05,CDC42BPB,ENST00000361246,3.05E-05,6.21E-05,5.06E-06,CDC42BPB
ENSG00000198755,RPL10A,RPL10A,6,0.85357,0.444,4.494048999,14.14714762,1.682544956,1.414289197,1.585667216,1.05,2.318871403,3.077927599,1.05,RPL10A,ENST00000322203,3.60E-06,7.75E-06,5.45E-07,RPL10A
ENSG00000198756,COLGALT2,COLGALT2,1,1.09E-10,0.915,1.299801261,14.14714762,1.682544956,1.080168809,1.585667216,1.05,1.268472292,3.077927599,1.05,COLGALT2,ENST00000361927,9.43E-06,2.08E-05,1.78E-06,COLGALT2
ENSG00000198758,EPS8L3,EPS8L3,1,9.24E-14,0.914,1.302021317,14.14714762,1.682544956,1.080703884,1.585667216,1.05,1.270030728,3.077927599,1.05,EPS8L3,ENST00000369805,7.49E-06,1.76E-05,2.20E-06,EPS8L3
ENSG00000198765,SYCP1,SYCP1,1,0.99997,0.22,9.829041012,14.14714762,1.682544956,1.526323922,1.585667216,1.05,2.844018337,3.077927599,1.05,SYCP1,ENST00000369522,7.94E-06,2.05E-05,2.90E-06,SYCP1
ENSG00000198768,APCDD1L,APCDD1L,20,0.058959,0.774,1.721625946,14.14714762,1.682544956,1.167579285,1.585667216,1.05,1.525589013,3.077927599,1.05,APCDD1L,ENST00000371149,1.17E-05,2.45E-05,7.84E-07,APCDD1L
ENSG00000198771,RCSD1,RCSD1,1,0.036157,0.616,2.598253982,14.14714762,1.682544956,1.285237657,1.585667216,1.05,1.884876877,3.077927599,1.05,RCSD1,ENST00000367854,6.09E-06,1.22E-05,1.03E-06,RCSD1
ENSG00000198774,RASSF9,RASSF9,12,1.40E-08,1.245,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,RASSF9,ENST00000361228,4.19E-06,1.07E-05,1.04E-06,RASSF9
ENSG00000198780,FAM169A,FAM169A,5,0.99907,0.232,9.440378892,14.14714762,1.682544956,1.522391184,1.585667216,1.05,2.818352426,3.077927599,1.05,FAM169A,ENST00000389156,6.36E-06,1.63E-05,1.60E-06,FAM169A
ENSG00000198783,ZNF830,ZNF830,17,0.059572,0.772,1.729544261,14.14714762,1.682544956,1.168967572,1.585667216,1.05,1.52972473,3.077927599,1.05,ZNF830,ENST00000361952,6.94E-06,1.40E-05,8.07E-07,ZNF830
ENSG00000198785,GRIN3A,GRIN3A,9,0.45327,0.386,5.511838315,14.14714762,1.682544956,1.450854571,1.585667216,1.05,2.462232161,3.077927599,1.05,GRIN3A,ENST00000361820,1.53E-05,3.50E-05,2.12E-06,GRIN3A
ENSG00000198788,MUC2,MUC2,11,9.43E-10,0.426,4.785237832,14.14714762,1.682544956,1.426179617,1.585667216,1.05,2.363827366,3.077927599,1.05,MUC2,ENST00000441003,6.06E-05,0.00011103,5.97E-06,MUC2
ENSG00000198791,CNOT7,CNOT7,8,0.99686,0.176,11.35797159,14.14714762,1.682544956,1.538689977,1.585667216,1.05,2.933721203,3.077927599,1.05,CNOT7,ENST00000361272,2.81E-06,7.29E-06,9.03E-07,CNOT7
ENSG00000198792,TMEM184B,TMEM184B,22,0.37295,0.514,3.554076039,14.14714762,1.682544956,1.363975199,1.585667216,1.05,2.141087116,3.077927599,1.05,TMEM184B,ENST00000361906,8.41E-06,1.62E-05,7.84E-07,TMEM184B
ENSG00000198793,MTOR,MTOR,1,1,0.185,11.03252186,14.14714762,1.682544956,1.536416186,1.585667216,1.05,2.916042922,3.077927599,1.05,MTOR,ENST00000361445,3.23E-05,8.13E-05,8.04E-06,MTOR
ENSG00000198794,SCAMP5,SCAMP5,15,0.65099,0.523,3.452445535,14.14714762,1.682544956,1.357172461,1.585667216,1.05,2.118137291,3.077927599,1.05,SCAMP5,ENST00000361900,4.01E-06,8.13E-06,5.30E-07,SCAMP5
ENSG00000198795,ZNF521,ZNF521,18,1,0.098,14.360487,14.14714762,1.682544956,1.553994396,1.585667216,1.05,3.061628841,3.077927599,1.05,ZNF521,ENST00000361524,1.74E-05,3.85E-05,2.45E-06,ZNF521
ENSG00000198796,ALPK2,ALPK2,18,1.04E-21,0.815,1.572900088,14.14714762,1.682544956,1.139926195,1.585667216,1.05,1.44359478,3.077927599,1.05,ALPK2,ENST00000361673,2.48E-05,5.62E-05,3.06E-06,ALPK2
ENSG00000198797,BRINP2,BRINP2,1,0.99936,0.21,10.16239737,14.14714762,1.682544956,1.529415388,1.585667216,1.05,2.865061254,3.077927599,1.05,BRINP2,ENST00000361539,9.75E-06,2.51E-05,1.52E-06,BRINP2
ENSG00000198799,LRIG2,LRIG2,1,7.97E-18,0.906,1.320102048,14.14714762,1.682544956,1.085034038,1.585667216,1.05,1.282647427,3.077927599,1.05,LRIG2,ENST00000361127,1.24E-05,2.97E-05,2.64E-06,LRIG2
ENSG00000198805,PNP,PNP,14,7.00E-06,1.152,1,14.14714762,1.682544956,1,1.585667216,1.05,1.01841718,3.077927599,1.05,PNP,ENST00000361505,3.02E-06,8.42E-06,8.68E-07,PNP
ENSG00000198807,PAX9,PAX9,14,0.30866,0.614,2.613384957,14.14714762,1.682544956,1.286792059,1.585667216,1.05,1.889775148,3.077927599,1.05,PAX9,ENST00000361487,8.78E-06,1.57E-05,6.79E-07,PAX9
ENSG00000198812,LRRC10,LRRC10,12,0.43469,0.878,1.388149652,14.14714762,1.682544956,1.100859596,1.585667216,1.05,1.32884227,3.077927599,1.05,LRRC10,ENST00000361484,4.19E-06,9.67E-06,2.62E-07,LRRC10
ENSG00000198815,FOXJ3,FOXJ3,1,0.99598,0.27,8.291521916,14.14714762,1.682544956,1.508333221,1.585667216,1.05,2.734582052,3.077927599,1.05,FOXJ3,ENST00000372572,6.35E-06,1.64E-05,1.78E-06,FOXJ3
ENSG00000198816,ZNF358,ZNF358,19,0.78754,0.5,3.72008304,14.14714762,1.682544956,1.37444317,1.585667216,1.05,2.176812987,3.077927599,1.05,ZNF358,ENST00000597229,1.46E-05,2.67E-05,5.21E-07,ZNF358
ENSG00000198818,SFT2D1,SFT2D1,6,0.0016186,1.065,1.063243846,14.14714762,1.682544956,1.016833662,1.585667216,1.05,1.084395332,3.077927599,1.05,SFT2D1,ENST00000361731,2.47E-06,4.67E-06,6.03E-07,SFT2D1
ENSG00000198821,CD247,CD247,1,0.016734,0.824,1.543486648,14.14714762,1.682544956,1.13407639,1.585667216,1.05,1.426337056,3.077927599,1.05,CD247,ENST00000362089,3.11E-06,5.81E-06,7.76E-07,CD247
ENSG00000198822,GRM3,GRM3,7,0.78458,0.376,5.711134468,14.14714762,1.682544956,1.456642945,1.585667216,1.05,2.486503454,3.077927599,1.05,GRM3,ENST00000361669,1.35E-05,2.97E-05,1.69E-06,GRM3
ENSG00000198824,CHAMP1,CHAMP1,13,0.99197,0.271,8.262953842,14.14714762,1.682544956,1.50793057,1.585667216,1.05,2.732332978,3.077927599,1.05,CHAMP1,ENST00000361283,7.68E-06,2.12E-05,1.07E-06,CHAMP1
ENSG00000198825,INPP5F,INPP5F,10,2.36E-07,0.524,3.441389816,14.14714762,1.682544956,1.356413489,1.585667216,1.05,2.115588904,3.077927599,1.05,INPP5F,ENST00000361976,1.23E-05,3.09E-05,3.61E-06,INPP5F
ENSG00000198826,ARHGAP11A,ARHGAP11A,15,2.11E-09,0.742,1.856488318,14.14714762,1.682544956,1.190186994,1.585667216,1.05,1.59319034,3.077927599,1.05,ARHGAP11A,ENST00000361627,9.89E-06,2.55E-05,2.03E-06,ARHGAP11A
ENSG00000198829,SUCNR1,SUCNR1,3,0.00076877,1.247,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,SUCNR1,ENST00000362032,3.31E-06,8.63E-06,6.33E-07,SUCNR1
ENSG00000198830,HMGN2,HMGN2,1,0.86341,0.459,4.267864402,14.14714762,1.682544956,1.404010561,1.585667216,1.05,2.281092946,3.077927599,1.05,HMGN2,ENST00000361427,1.01E-06,2.13E-06,2.99E-07,HMGN2
ENSG00000198832,SELM,SELENOM,22,1.63E-06,1.87,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,SELM,ENST00000402395,4.18E-06,7.63E-06,3.43E-07,SELENOM
ENSG00000198833,UBE2J1,UBE2J1,6,0.43658,0.495,3.781813811,14.14714762,1.682544956,1.378143069,1.585667216,1.05,2.189570827,3.077927599,1.05,UBE2J1,ENST00000435041,3.93E-06,9.16E-06,1.05E-06,UBE2J1
ENSG00000198835,GJC2,GJC2,1,0.010438,1.225,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,GJC2,ENST00000366714,1.47E-05,2.63E-05,5.96E-07,GJC2
ENSG00000198836,OPA1,OPA1,3,0.98636,0.294,7.628953429,14.14714762,1.682544956,1.498213025,1.585667216,1.05,2.680058038,3.077927599,1.05,OPA1,ENST00000361908,9.55E-06,2.80E-05,3.68E-06,OPA1
ENSG00000198837,DENND4B,DENND4B,1,0.99098,0.29,7.736065558,14.14714762,1.682544956,1.499965569,1.585667216,1.05,2.689221557,3.077927599,1.05,DENND4B,ENST00000361217,2.08E-05,5.37E-05,3.70E-06,DENND4B
ENSG00000198838,RYR3,RYR3,15,0.70566,0.279,8.037436432,14.14714762,1.682544956,1.504649581,1.585667216,1.05,2.714266929,3.077927599,1.05,RYR3,ENST00000389232,6.33E-05,0.000147612,1.29E-05,RYR3
ENSG00000198839,ZNF277,ZNF277,7,8.32E-22,1.557,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,ZNF277,ENST00000361822,4.60E-06,1.11E-05,1.27E-06,ZNF277
ENSG00000198841,KTI12,KTI12,1,0.00040289,1.424,1,14.14714762,1.682544956,1,1.585667216,1.05,1,3.077927599,1.05,KTI12,ENST00000371614,9.47E-06,1.88E-05,4.92E-07,KTI12
ENSG00000198842,DUSP27,DUSP27,1,5.23E-19,1.115,1.013674434,14.14714762,1.682544956,1.002695142,1.585667216,1.05,1.043320348,3.077927599,1.05,DUSP27,ENST00000361200,1.75E-05,3.82E-05,1.86E-06,STYXL2
ENSG00000198843,SELT,SELENOT,3,0.11531,0.824,1.543486648,14.14714762,1.682544956,1.13407639,1.585667216,1.05,1.426337056,3.077927599,1.05,SELT,ENST00000471696,2.57E-06,6.13E-06,4.90E-07,SELENOT
